order_id,product_id,quantity,selling_price,discount_percent,total_price
7011,27,2,1076.55,11.69,2153.1
7011,96,3,519.14,23.77,1557.42
7012,36,3,320.85,16.01,962.55
7012,109,2,697.86,22.29,1395.72
7012,38,1,357.8,29.15,357.8
7012,47,3,1136.62,28.33,3409.86
7013,11,1,951.52,26.52,951.52
7013,59,3,748.63,24.3,2245.89
7013,51,1,1214.04,22.08,1214.04
7013,49,3,1347.52,23.09,4042.56
7014,102,3,325.08,20.71,975.24
7015,66,3,1282.9,6.01,3848.7
7016,116,3,1134.32,26.77,3402.96
7016,104,1,184.17,7.91,184.17
7016,8,1,1222.44,26.18,1222.44
7016,6,1,210.44,13.76,210.44
7016,87,1,1111.88,23.58,1111.88
7017,75,3,697.56,17.25,2092.68
7017,88,3,1406.39,7.29,4219.17
7017,12,3,1006.78,28.9,3020.34
7018,103,3,191.12,29.99,573.36
7018,96,1,504.2,25.96,504.2
7018,100,3,378.96,14.46,1136.88
7018,65,1,997.29,29.22,997.29
7018,101,3,1473.97,14.6,4421.91
7019,56,2,706.39,21.6,1412.78
7019,82,1,783.29,27.87,783.29
7019,85,3,819.13,17.09,2457.39
7020,10,1,1242.65,17.76,1242.65
7020,96,1,598.65,12.09,598.65
7021,92,1,679.18,20.66,679.18
7021,28,3,543.14,10.81,1629.42
7022,13,1,1433.91,7.79,1433.91
7022,40,1,1282.3,23.72,1282.3
7022,88,3,1232.96,18.72,3698.88
7022,26,1,396.8,8.36,396.8
7023,70,1,1516.99,10.18,1516.99
7024,39,2,1488.7,17.11,2977.4
7024,36,2,360.96,5.51,721.92
7025,103,2,214.45,21.45,428.9
7025,65,1,1000.0,29.03,1000.0
7026,59,1,782.41,20.89,782.41
7026,18,3,457.97,10.73,1373.91
7027,45,2,428.51,23.07,857.02
7027,100,2,364.67,17.68,729.34
7028,101,3,1399.19,18.93,4197.57
7028,45,2,472.19,15.23,944.38
7028,96,2,582.4,14.48,1164.8
7029,62,3,389.96,27.92,1169.88
7030,118,3,1201.55,19.74,3604.65
7031,106,2,1199.95,20.27,2399.9
7031,82,1,942.23,13.24,942.23
7031,89,2,921.38,25.39,1842.76
7032,73,3,903.07,13.33,2709.21
7032,52,3,628.67,27.99,1886.01
7033,31,2,682.71,15.09,1365.42
7033,70,3,1394.88,17.41,4184.64
7033,11,2,1185.22,8.48,2370.44
7034,4,1,550.77,16.42,550.77
7034,23,3,1264.17,22.68,3792.51
7034,61,3,1313.46,14.04,3940.38
7034,78,1,1236.14,8.91,1236.14
7035,92,1,691.27,19.24,691.27
7035,118,2,1398.34,6.59,2796.68
7035,83,2,535.81,24.43,1071.62
7035,2,2,524.07,10.42,1048.14
7035,114,2,824.18,12.69,1648.36
7036,82,1,807.17,25.68,807.17
7036,49,2,1588.48,9.33,3176.96
7036,54,2,671.37,10.36,1342.74
7037,72,1,1070.88,10.69,1070.88
7037,106,1,1383.24,8.09,1383.24
7038,35,2,177.81,13.26,355.62
7039,105,1,1069.91,25.55,1069.91
7039,94,1,590.32,10.01,590.32
7039,71,1,427.98,8.36,427.98
7039,39,2,1459.45,18.74,2918.9
7039,39,2,1406.3,21.7,2812.6
7040,79,2,1166.07,25.78,2332.14
7040,119,1,738.99,7.28,738.99
7041,118,1,1141.47,23.75,1141.47
7041,82,3,1030.07,5.15,3090.21
7042,31,3,669.05,16.78,2007.15
7042,106,3,1113.42,26.02,3340.26
7042,13,3,1378.85,11.33,4136.55
7042,49,3,1594.3,9.0,4782.9
7043,53,2,944.99,13.78,1889.98
7043,57,3,951.97,6.67,2855.91
7043,88,3,1227.34,19.09,3682.02
7044,74,2,261.5,20.52,523.0
7044,120,1,775.84,19.6,775.84
7044,47,3,1231.85,22.33,3695.55
7045,43,3,590.87,26.69,1772.61
7045,35,1,160.18,21.87,160.18
7045,16,2,833.44,14.78,1666.88
7046,31,3,604.53,24.81,1813.59
7047,89,1,1151.55,6.76,1151.55
7048,64,1,398.06,24.32,398.06
7049,60,2,1042.29,11.6,2084.58
7049,61,2,1265.44,17.18,2530.88
7049,93,2,686.51,10.73,1373.02
7049,120,1,753.24,21.94,753.24
7050,98,2,988.57,11.5,1977.14
7050,61,3,1422.41,6.91,4267.23
7051,67,3,401.31,29.72,1203.93
7051,71,1,340.03,27.19,340.03
7052,2,1,551.85,5.67,551.85
7052,14,1,204.28,14.88,204.28
7052,88,2,1082.58,28.64,2165.16
7053,106,3,1195.18,20.59,3585.54
7053,59,1,891.37,9.87,891.37
7054,30,1,723.43,22.46,723.43
7055,81,3,1469.16,10.09,4407.48
7056,26,1,332.96,23.1,332.96
7056,100,2,312.28,29.51,624.56
7057,84,1,1227.95,21.23,1227.95
7057,6,1,178.78,26.73,178.78
7058,112,1,1498.18,15.41,1498.18
7058,14,3,206.03,14.16,618.09
7058,108,3,1078.47,29.97,3235.41
7058,67,3,438.59,23.19,1315.77
7059,77,1,1562.51,9.26,1562.51
7059,106,1,1145.2,23.91,1145.2
7060,65,1,1332.5,5.43,1332.5
7060,120,1,840.59,12.89,840.59
7060,82,2,899.47,17.18,1798.94
7060,48,2,1259.53,26.43,2519.06
7061,56,3,854.83,5.12,2564.49
7061,11,1,969.23,25.16,969.23
7061,102,2,334.67,18.37,669.34
7062,113,1,872.93,25.26,872.93
7063,100,3,322.72,27.15,968.16
7064,92,2,737.8,13.81,1475.6
7064,78,2,1162.63,14.32,2325.26
7064,111,3,1046.96,7.35,3140.88
7064,97,2,797.21,28.11,1594.42
7065,39,3,1683.28,6.28,5049.84
7066,77,2,1597.76,7.21,3195.52
7066,118,2,1194.96,20.18,2389.92
7066,107,3,907.13,26.9,2721.39
7066,102,2,331.39,19.17,662.78
7067,21,2,295.49,27.22,590.98
7067,60,3,903.68,23.35,2711.04
7068,73,2,911.26,12.55,1822.52
7068,71,1,354.03,24.19,354.03
7069,80,2,1111.39,12.0,2222.78
7070,115,2,407.85,5.81,815.7
7070,40,1,1217.47,27.57,1217.47
7070,120,3,823.88,14.62,2471.64
7070,64,3,424.55,19.29,1273.65
7071,10,3,1237.0,18.13,3711.0
7071,2,2,520.07,11.1,1040.14
7071,21,2,310.49,23.52,620.98
7072,99,2,1141.85,6.41,2283.7
7072,39,1,1542.77,14.1,1542.77
7073,105,2,1172.25,18.42,2344.5
7073,44,1,285.62,5.42,285.62
7073,108,3,1438.98,6.56,4316.94
7073,64,3,480.58,8.64,1441.74
7074,69,3,224.48,13.33,673.44
7074,58,2,979.51,13.62,1959.02
7074,79,3,1384.92,11.84,4154.76
7074,108,3,1377.68,10.54,4133.04
7075,49,2,1562.4,10.82,3124.8
7075,57,3,716.32,29.77,2148.96
7076,76,1,1142.86,28.03,1142.86
7076,52,2,814.67,6.68,1629.34
7077,17,3,593.87,17.17,1781.61
7077,96,2,639.49,6.09,1278.98
7077,98,2,899.53,19.47,1799.06
7078,90,2,1038.12,14.56,2076.24
7078,27,1,887.66,27.18,887.66
7078,68,1,1687.82,5.97,1687.82
7079,100,1,331.96,25.07,331.96
7079,3,2,736.33,28.23,1472.66
7079,96,1,573.65,15.76,573.65
7080,71,3,351.81,24.67,1055.43
7080,55,1,357.54,8.32,357.54
7081,12,3,1110.99,21.54,3332.97
7082,46,2,747.67,5.95,1495.34
7083,113,2,976.57,16.39,1953.14
7083,12,2,1006.07,28.95,2012.14
7084,81,1,1465.23,10.33,1465.23
7084,96,1,563.21,17.3,563.21
7084,64,3,374.72,28.76,1124.16
7084,82,3,917.42,15.52,2752.26
7085,17,3,503.38,29.79,1510.14
7085,64,2,447.12,15.0,894.24
7085,34,1,843.18,28.79,843.18
7085,10,3,1141.07,24.48,3423.21
7086,97,1,804.41,27.47,804.41
7086,113,1,855.13,26.79,855.13
7087,101,3,1380.5,20.02,4141.5
7087,73,1,832.39,20.12,832.39
7087,107,2,939.04,24.33,1878.08
7088,67,1,522.67,8.46,522.67
7088,77,1,1378.44,19.95,1378.44
7088,94,3,533.08,18.74,1599.24
7088,118,2,1235.89,17.44,2471.78
7088,28,3,518.19,14.91,1554.57
7089,79,2,1428.72,9.06,2857.44
7089,82,3,924.62,14.86,2773.86
7089,120,3,676.03,29.95,2028.09
7090,10,1,1075.8,28.8,1075.8
7091,75,1,711.83,15.56,711.83
7092,1,3,1016.87,15.47,3050.61
7092,24,3,367.28,11.29,1101.84
7092,21,1,335.43,17.38,335.43
7092,23,2,1255.11,23.24,2510.22
7093,110,3,218.12,29.86,654.36
7094,57,2,938.5,7.99,1877.0
7095,39,3,1354.04,24.61,4062.12
7095,1,3,1050.32,12.69,3150.96
7096,113,2,835.15,28.5,1670.3
7096,30,3,856.28,8.22,2568.84
7096,36,1,343.0,10.21,343.0
7097,1,3,1098.76,8.67,3296.28
7097,13,2,1381.4,11.16,2762.8
7097,90,1,1011.37,16.76,1011.37
7098,36,1,298.25,21.92,298.25
7098,112,2,1286.86,27.34,2573.72
7098,18,1,387.22,24.52,387.22
7099,92,3,791.5,7.54,2374.5
7100,71,2,383.71,17.83,767.42
7100,94,1,604.29,7.88,604.29
7100,77,1,1500.72,12.85,1500.72
7100,21,1,332.33,18.15,332.33
7101,90,3,910.49,25.06,2731.47
7101,41,3,680.6,5.99,2041.8
7101,85,3,909.27,7.97,2727.81
7102,34,3,955.12,19.33,2865.36
7102,69,2,194.92,24.74,389.84
7103,21,2,322.01,20.69,644.02
7103,87,1,1239.36,14.82,1239.36
7103,48,1,1470.39,14.11,1470.39
7104,90,2,1091.33,10.18,2182.66
7104,117,3,670.55,25.41,2011.65
7104,33,3,450.25,27.96,1350.75
7104,53,3,858.76,21.65,2576.28
7105,45,3,405.84,27.14,1217.52
7105,3,2,793.74,22.64,1587.48
7105,109,3,700.97,21.94,2102.91
7105,86,3,1053.69,21.54,3161.07
7106,7,3,516.05,5.48,1548.15
7106,109,3,846.62,5.72,2539.86
7106,37,1,1045.71,23.95,1045.71
7106,27,2,878.83,27.91,1757.66
7107,94,2,618.44,5.73,1236.88
7108,22,2,582.44,22.55,1164.88
7108,46,3,582.24,26.76,1746.72
7109,83,2,508.0,28.35,1016.0
7110,22,2,610.85,18.77,1221.7
7111,55,1,366.56,6.01,366.56
7111,23,1,1460.97,10.64,1460.97
7112,63,2,1182.92,27.21,2365.84
7112,18,2,407.69,20.53,815.38
7112,18,1,484.47,5.56,484.47
7112,109,1,846.11,5.78,846.11
7112,10,2,1415.1,6.35,2830.2
7113,112,2,1385.87,21.75,2771.74
7114,38,2,459.94,8.92,919.88
7115,60,1,1068.01,9.41,1068.01
7115,51,2,1147.51,26.35,2295.02
7116,5,3,380.53,18.69,1141.59
7116,81,3,1412.42,13.56,4237.26
7116,72,3,876.77,26.88,2630.31
7116,52,2,638.82,26.82,1277.64
7117,23,1,1259.16,22.99,1259.16
7118,44,1,221.1,26.79,221.1
7118,49,1,1658.38,5.34,1658.38
7119,27,1,934.37,23.35,934.37
7119,61,2,1424.55,6.77,2849.1
7119,90,3,888.88,26.84,2666.64
7120,103,2,232.43,14.86,464.86
7120,85,2,808.64,18.15,1617.28
7120,74,1,241.76,26.52,241.76
7120,63,3,1430.95,11.94,4292.85
7121,61,1,1440.38,5.73,1440.38
7121,108,2,1138.76,26.05,2277.52
7121,72,1,1086.57,9.38,1086.57
7122,94,2,562.84,14.2,1125.68
7122,51,3,1122.85,27.93,3368.55
7123,85,2,694.95,29.66,1389.9
7123,42,2,899.14,20.78,1798.28
7123,11,1,1204.57,6.98,1204.57
7124,14,1,196.03,18.32,196.03
7124,56,2,768.75,14.68,1537.5
7124,34,2,865.42,26.91,1730.84
7124,22,2,637.01,15.29,1274.02
7125,74,2,237.48,27.82,474.96
7125,78,3,1084.24,20.1,3252.72
7125,33,3,508.04,18.71,1524.12
7125,73,1,948.26,9.0,948.26
7126,89,3,1010.4,18.19,3031.2
7127,24,1,365.12,11.81,365.12
7127,102,2,387.19,5.56,774.38
7127,4,1,517.05,21.54,517.05
7128,80,2,1131.96,10.38,2263.92
7128,30,3,717.25,23.12,2151.75
7128,42,3,851.82,24.95,2555.46
7129,10,2,1088.06,27.99,2176.12
7129,80,1,950.48,24.74,950.48
7129,107,2,928.47,25.18,1856.94
7129,77,1,1287.3,25.24,1287.3
7130,2,2,551.81,5.67,1103.62
7130,30,1,841.76,9.78,841.76
7130,1,2,1136.09,5.56,2272.18
7130,13,1,1266.72,18.54,1266.72
7130,50,1,158.96,27.42,158.96
7131,90,1,1074.07,11.6,1074.07
7131,18,2,418.05,18.51,836.1
7132,62,2,440.18,18.64,880.36
7132,23,2,1416.25,13.38,2832.5
7132,97,3,1016.98,8.3,3050.94
7132,7,3,396.48,27.38,1189.44
7133,112,1,1681.48,5.06,1681.48
7133,70,2,1593.3,5.67,3186.6
7133,60,2,1017.86,13.67,2035.72
7134,83,2,653.9,7.77,1307.8
7134,29,1,1124.03,11.56,1124.03
7134,75,3,766.86,9.03,2300.58
7134,78,2,1264.18,6.84,2528.36
7135,77,2,1519.29,11.77,3038.58
7135,105,1,1105.24,23.09,1105.24
7135,94,3,520.44,20.67,1561.32
7135,113,3,942.85,19.28,2828.55
7136,59,3,879.09,11.11,2637.27
7136,103,1,254.99,6.6,254.99
7136,8,3,1273.04,23.13,3819.12
7136,26,1,362.33,16.32,362.33
7137,46,2,661.19,16.83,1322.38
7137,108,1,1460.29,5.18,1460.29
7137,90,2,926.06,23.78,1852.12
7137,113,2,1066.16,8.72,2132.32
7138,65,1,1039.09,26.25,1039.09
7138,79,1,1453.72,7.47,1453.72
7139,47,2,1476.1,6.93,2952.2
7139,108,3,1345.0,12.66,4035.0
7139,63,1,1503.7,7.46,1503.7
7139,9,3,204.52,25.9,613.56
7140,54,3,533.98,28.71,1601.94
7140,71,1,418.72,10.34,418.72
7140,56,3,826.39,8.28,2479.17
7140,98,2,860.51,22.96,1721.02
7141,63,3,1389.27,14.51,4167.81
7141,102,2,312.08,23.88,624.16
7141,86,3,1020.24,24.03,3060.72
7142,78,1,1210.95,10.76,1210.95
7143,6,3,211.93,13.14,635.79
7143,21,1,312.86,22.94,312.86
7143,114,3,764.45,19.02,2293.35
7143,14,1,169.38,29.42,169.38
7144,55,2,280.25,28.14,560.5
7144,56,3,814.99,9.55,2444.97
7144,8,3,1267.62,23.45,3802.86
7144,101,2,1346.14,22.01,2692.28
7145,119,2,694.2,12.9,1388.4
7145,74,1,240.68,26.84,240.68
7146,77,2,1494.13,13.23,2988.26
7146,43,3,728.64,9.6,2185.92
7146,50,2,162.19,25.94,324.38
7146,45,2,421.64,24.3,843.28
7147,74,3,261.7,20.46,785.1
7148,51,2,1312.62,15.75,2625.24
7148,60,1,947.2,19.66,947.2
7148,37,1,1241.68,9.7,1241.68
7149,27,1,1117.25,8.35,1117.25
7149,94,3,506.52,22.79,1519.56
7149,2,3,457.97,21.71,1373.91
7150,10,2,1180.57,21.87,2361.14
7150,17,1,577.58,19.45,577.58
7150,20,3,693.09,15.06,2079.27
7150,36,3,354.16,7.29,1062.48
7151,62,1,471.53,12.84,471.53
7151,45,2,390.47,29.9,780.94
7151,50,1,203.95,6.87,203.95
7151,8,2,1275.62,22.97,2551.24
7152,18,3,366.7,28.52,1100.1
7152,90,1,960.38,20.96,960.38
7152,84,2,1143.28,26.67,2286.56
7152,8,1,1463.28,11.64,1463.28
7153,69,1,212.71,17.87,212.71
7153,46,1,731.39,8.0,731.39
7153,110,1,243.39,21.74,243.39
7154,40,1,1289.24,23.31,1289.24
7154,88,3,1423.92,6.14,4271.76
7154,49,3,1658.2,5.35,4974.6
7154,51,3,1342.45,13.83,4027.35
7155,46,1,703.29,11.54,703.29
7155,26,3,346.22,20.04,1038.66
7155,111,2,855.6,24.28,1711.2
7155,104,3,189.8,5.1,569.4
7156,8,1,1450.9,12.39,1450.9
7157,53,1,982.76,10.33,982.76
7157,67,2,520.94,8.77,1041.88
7158,112,1,1628.78,8.03,1628.78
7159,52,3,679.41,22.18,2038.23
7159,115,2,314.29,27.42,628.58
7159,14,3,222.12,7.45,666.36
7160,33,3,473.75,24.2,1421.25
7160,35,2,173.5,15.36,347.0
7161,39,2,1634.02,9.02,3268.04
7161,70,3,1441.28,14.67,4323.84
7162,119,1,621.55,22.01,621.55
7162,77,2,1284.76,25.39,2569.52
7163,102,1,308.95,24.65,308.95
7164,69,3,190.99,26.26,572.97
7164,25,3,1320.91,9.84,3962.73
7165,112,1,1390.92,21.46,1390.92
7165,27,2,949.9,22.08,1899.8
7165,21,3,372.25,8.31,1116.75
7165,4,2,595.65,9.61,1191.3
7165,73,1,972.01,6.72,972.01
7166,101,2,1322.96,23.35,2645.92
7166,83,3,660.29,6.87,1980.87
7166,4,3,543.17,17.58,1629.51
7166,59,3,886.06,10.41,2658.18
7167,68,1,1585.9,11.65,1585.9
7167,8,1,1298.45,21.59,1298.45
7167,84,2,1130.32,27.5,2260.64
7167,28,3,440.06,27.74,1320.18
7168,47,2,1274.93,19.61,2549.86
7169,16,1,823.67,15.78,823.67
7169,17,2,655.08,8.64,1310.16
7169,15,2,329.7,24.55,659.4
7170,54,2,646.56,13.68,1293.12
7170,72,1,1083.88,9.6,1083.88
7170,38,1,394.63,21.86,394.63
7171,57,3,807.1,20.87,2421.3
7171,20,3,769.82,5.66,2309.46
7171,15,3,335.46,23.24,1006.38
7171,81,3,1166.23,28.63,3498.69
7172,115,1,379.33,12.39,379.33
7172,4,1,578.35,12.24,578.35
7172,11,1,1196.2,7.63,1196.2
7173,67,3,478.55,16.19,1435.65
7174,87,1,1314.68,9.64,1314.68
7174,46,3,631.22,20.6,1893.66
7174,108,3,1084.67,29.57,3254.01
7174,37,2,1232.52,10.36,2465.04
7175,111,1,847.61,24.99,847.61
7175,31,2,681.78,15.2,1363.56
7176,67,3,460.46,19.36,1381.38
7176,98,3,886.33,20.65,2658.99
7176,113,3,1068.04,8.56,3204.12
7176,26,3,358.2,17.27,1074.6
7176,82,2,904.08,16.75,1808.16
7177,116,2,1158.15,25.23,2316.3
7178,35,3,181.34,11.54,544.02
7178,64,1,382.51,27.28,382.51
7178,6,3,216.64,11.21,649.92
7178,26,2,338.74,21.77,677.48
7179,13,2,1106.26,28.86,2212.52
7179,118,3,1083.64,27.61,3250.92
7179,92,2,733.51,14.31,1467.02
7179,8,2,1332.85,19.51,2665.7
7180,102,1,292.88,28.57,292.88
7181,82,3,892.0,17.86,2676.0
7181,108,1,1114.75,27.61,1114.75
7181,117,1,837.21,6.87,837.21
7181,43,3,717.53,10.98,2152.59
7182,20,2,580.44,28.87,1160.88
7182,32,2,1221.78,7.58,2443.56
7182,40,1,1400.11,16.71,1400.11
7182,87,2,1327.91,8.73,2655.82
7183,45,1,485.5,12.84,485.5
7183,32,3,986.56,25.37,2959.68
7183,90,1,1041.52,14.28,1041.52
7183,3,2,912.7,11.04,1825.4
7184,49,1,1594.25,9.0,1594.25
7185,107,1,1095.78,11.7,1095.78
7185,44,2,244.75,18.96,489.5
7185,100,1,407.91,7.92,407.91
7185,32,2,1050.31,20.55,2100.62
7186,102,2,341.6,16.68,683.2
7187,73,2,795.81,23.63,1591.62
7188,85,3,851.02,13.86,2553.06
7189,72,1,983.79,17.95,983.79
7190,30,2,842.07,9.75,1684.14
7191,4,2,567.08,13.95,1134.16
7191,37,1,1164.35,15.32,1164.35
7191,17,1,659.49,8.02,659.49
7192,38,1,398.69,21.05,398.69
7193,41,3,647.77,10.53,1943.31
7194,94,2,569.08,13.25,1138.16
7194,112,2,1388.47,21.6,2776.94
7194,89,2,1094.3,11.39,2188.6
7195,32,2,1017.58,23.03,2035.16
7195,117,3,688.55,23.41,2065.65
7195,10,1,1128.28,25.33,1128.28
7196,94,1,600.25,8.5,600.25
7196,92,3,688.35,19.59,2065.05
7196,18,1,435.08,15.19,435.08
7197,45,3,451.65,18.91,1354.95
7197,21,3,352.86,13.09,1058.58
7197,47,1,1382.86,12.81,1382.86
7197,5,1,346.02,26.06,346.02
7198,109,3,657.76,26.75,1973.28
7198,117,3,759.33,15.54,2277.99
7198,50,1,200.91,8.26,200.91
7199,28,3,521.65,14.34,1564.95
7199,73,2,865.83,16.91,1731.66
7199,81,3,1365.78,16.41,4097.34
7199,100,3,322.59,27.18,967.77
7200,82,3,877.53,19.2,2632.59
7200,27,3,1097.05,10.0,3291.15
7201,64,3,489.64,6.91,1468.92
7202,30,1,672.75,27.89,672.75
7202,105,2,1139.2,20.72,2278.4
7202,58,2,930.94,17.91,1861.88
7203,92,1,642.87,24.9,642.87
7203,46,2,707.36,11.02,1414.72
7203,3,3,805.28,21.51,2415.84
7203,62,1,477.26,11.78,477.26
7204,105,3,1074.69,25.21,3224.07
7204,68,2,1512.52,15.74,3025.04
7204,82,3,827.23,23.83,2481.69
7204,57,2,825.07,19.11,1650.14
7205,95,2,855.53,12.25,1711.06
7205,28,1,557.36,8.48,557.36
7205,1,3,942.17,21.68,2826.51
7205,97,3,907.41,18.18,2722.23
7206,31,3,586.48,27.05,1759.44
7206,42,3,1042.44,8.16,3127.32
7206,89,1,1123.92,8.99,1123.92
7206,1,2,973.42,19.08,1946.84
7207,10,2,1319.61,12.67,2639.22
7207,38,1,369.12,26.91,369.12
7207,104,1,177.3,11.35,177.3
7207,19,3,1475.37,8.02,4426.11
7208,82,1,904.39,16.72,904.39
7208,3,1,844.71,17.67,844.71
7208,118,2,1318.85,11.9,2637.7
7208,102,2,385.23,6.04,770.46
7209,58,2,848.13,25.21,1696.26
7209,104,1,185.16,7.42,185.16
7209,56,2,742.91,17.55,1485.82
7210,119,3,730.48,8.35,2191.44
7211,103,1,200.86,26.43,200.86
7211,17,1,674.75,5.89,674.75
7212,80,2,929.97,26.37,1859.94
7212,87,1,1281.37,11.93,1281.37
7212,117,3,657.55,26.86,1972.65
7212,104,3,178.67,10.66,536.01
7213,33,1,440.82,29.47,440.82
7214,106,2,1282.23,14.8,2564.46
7214,98,3,1040.4,6.86,3121.2
7214,54,2,643.84,14.04,1287.68
7214,46,2,606.72,23.68,1213.44
7215,59,2,746.17,24.55,1492.34
7216,83,2,574.97,18.9,1149.94
7216,24,2,337.28,18.53,674.56
7216,116,3,1162.34,24.96,3487.02
7216,46,2,609.5,23.33,1219.0
7217,109,1,841.19,6.33,841.19
7218,45,2,474.02,14.9,948.04
7218,41,1,652.67,9.85,652.67
7218,91,3,312.79,11.39,938.37
7218,11,3,994.45,23.21,2983.35
7219,23,2,1432.6,12.38,2865.2
7219,85,3,711.35,28.0,2134.05
7219,62,1,454.09,16.06,454.09
7220,12,3,1274.11,10.02,3822.33
7220,46,2,656.23,17.45,1312.46
7221,117,1,736.12,18.12,736.12
7221,112,1,1664.76,6.0,1664.76
7222,94,3,562.85,14.2,1688.55
7222,6,3,175.07,28.25,525.21
7223,103,3,251.86,7.74,755.58
7223,112,3,1452.89,17.96,4358.67
7223,9,3,209.82,23.98,629.46
7224,16,3,725.08,25.86,2175.24
7224,64,3,370.57,29.55,1111.71
7224,103,2,239.38,12.32,478.76
7224,4,3,591.29,10.27,1773.87
7225,13,1,1301.49,16.3,1301.49
7226,36,1,354.31,7.25,354.31
7226,97,3,1044.68,5.8,3134.04
7226,13,1,1374.64,11.6,1374.64
7227,64,2,373.52,28.99,747.04
7227,119,3,727.1,8.77,2181.3
7227,33,1,524.35,16.1,524.35
7228,48,2,1225.77,28.4,2451.54
7228,9,3,241.66,12.44,724.98
7229,85,3,781.84,20.87,2345.52
7229,109,3,769.71,14.29,2309.13
7229,115,2,363.54,16.04,727.08
7230,95,2,702.61,27.94,1405.22
7230,52,2,818.76,6.21,1637.52
7231,61,1,1175.04,23.1,1175.04
7232,21,2,321.09,20.91,642.18
7233,31,2,680.14,15.41,1360.28
7233,27,1,914.0,25.02,914.0
7233,28,3,543.37,10.78,1630.11
7233,45,3,403.64,27.53,1210.92
7234,112,2,1540.43,13.02,3080.86
7235,33,3,476.64,23.74,1429.92
7235,34,3,1110.61,6.2,3331.83
7235,86,3,955.98,28.82,2867.94
7235,16,3,897.21,8.26,2691.63
7236,73,2,859.51,17.51,1719.02
7237,31,3,609.99,24.13,1829.97
7237,81,1,1373.2,15.96,1373.2
7237,99,1,1042.7,14.53,1042.7
7237,42,1,845.63,25.49,845.63
7238,22,1,645.82,14.12,645.82
7239,63,2,1185.24,27.06,2370.48
7239,31,1,749.64,6.76,749.64
7240,50,3,190.85,12.85,572.55
7240,85,1,766.86,22.38,766.86
7240,52,3,711.0,18.56,2133.0
7241,107,1,1044.37,15.84,1044.37
7241,24,1,381.01,7.97,381.01
7242,35,1,166.44,18.81,166.44
7242,99,3,987.94,19.02,2963.82
7242,4,2,476.59,27.68,953.18
7242,102,2,291.37,28.93,582.74
7243,97,2,941.02,15.15,1882.04
7244,32,1,999.83,24.37,999.83
7244,70,1,1273.94,24.57,1273.94
7244,109,1,827.22,7.88,827.22
7244,59,3,897.64,9.24,2692.92
7245,49,1,1242.93,29.06,1242.93
7245,75,3,685.45,18.69,2056.35
7245,42,2,998.42,12.03,1996.84
7245,55,3,309.42,20.66,928.26
7246,18,2,444.32,13.39,888.64
7246,37,1,1195.26,13.07,1195.26
7246,108,1,1366.14,11.29,1366.14
7246,120,3,845.09,12.43,2535.27
7247,22,1,660.36,12.19,660.36
7248,48,3,1278.12,25.34,3834.36
7248,103,2,206.63,24.31,413.26
7248,90,3,1077.95,11.28,3233.85
7249,30,1,845.24,9.41,845.24
7250,71,2,368.05,21.19,736.1
7251,12,2,1031.93,27.12,2063.86
7251,114,1,816.17,13.54,816.17
7251,28,3,484.85,20.39,1454.55
7251,22,3,587.78,21.84,1763.34
7252,104,1,179.67,10.17,179.67
7253,49,2,1566.17,10.61,3132.34
7253,25,1,1221.15,16.65,1221.15
7253,20,2,697.55,14.52,1395.1
7253,85,2,780.61,20.99,1561.22
7254,3,3,772.33,24.72,2316.99
7254,60,2,945.82,19.78,1891.64
7254,68,2,1345.58,25.04,2691.16
7254,46,3,639.13,19.61,1917.39
7255,57,2,905.16,11.26,1810.32
7255,70,1,1244.72,26.3,1244.72
7255,50,3,179.42,18.07,538.26
7256,96,2,638.53,6.24,1277.06
7256,43,3,596.41,26.0,1789.23
7257,37,3,1297.29,5.65,3891.87
7257,49,1,1618.41,7.62,1618.41
7257,24,2,388.75,6.1,777.5
7258,83,2,547.49,22.78,1094.98
7259,96,1,582.98,14.39,582.98
7260,102,2,287.86,29.79,575.72
7260,112,2,1444.4,18.44,2888.8
7261,88,3,1287.81,15.11,3863.43
7261,21,1,330.56,18.58,330.56
7262,17,3,566.07,21.05,1698.21
7262,103,3,246.1,9.85,738.3
7262,65,3,1037.91,26.34,3113.73
7262,6,2,203.1,16.76,406.2
7263,7,3,492.49,9.8,1477.47
7263,79,1,1300.71,17.2,1300.71
7263,79,2,1154.5,26.51,2309.0
7263,14,3,195.56,18.52,586.68
7264,16,1,809.94,17.18,809.94
7264,8,2,1408.74,14.93,2817.48
7264,39,1,1326.72,26.13,1326.72
7265,50,2,182.64,16.6,365.28
7266,41,2,560.61,22.57,1121.22
7266,55,3,289.56,25.75,868.68
7266,106,2,1417.95,5.78,2835.9
7266,52,1,760.62,12.87,760.62
7267,104,1,172.67,13.66,172.67
7267,104,2,169.9,15.05,339.8
7267,15,2,343.74,21.34,687.48
7268,48,3,1270.4,25.79,3811.2
7268,28,1,539.05,11.49,539.05
7268,7,2,397.2,27.25,794.4
7268,52,1,800.85,8.27,800.85
7269,111,3,807.39,28.55,2422.17
7270,79,3,1235.94,21.33,3707.82
7270,69,3,211.24,18.44,633.72
7270,103,2,241.96,11.37,483.92
7271,102,3,304.53,25.73,913.59
7271,47,2,1207.89,23.84,2415.78
7272,31,2,612.23,23.85,1224.46
7273,52,1,701.42,19.65,701.42
7273,5,3,387.06,17.29,1161.18
7273,3,3,856.32,16.54,2568.96
7274,21,1,322.35,20.6,322.35
