order_id,customer_id,order_date,order_status,order_value,delivery_date,delivery_time_days
8965,1446,2023-11-09,Delivered,2831.52,2023-11-13,4
8966,780,2023-01-21,Delivered,5977.8,2023-01-27,6
8967,1483,2023-01-01,Cancelled,319.3,2023-01-03,2
8968,1006,2024-07-04,Delivered,6843.48,2024-07-10,6
8969,95,2024-12-15,Returned,6705.24,2024-12-17,2
8970,276,2023-03-16,Delivered,1617.7,2023-03-21,5
8971,1684,2024-10-14,Delivered,9380.48,2024-10-16,2
8972,257,2024-08-25,Delivered,1186.2,2024-08-29,4
8973,1918,2024-07-02,Delivered,2242.93,2024-07-07,5
8974,1234,2024-03-30,Cancelled,1441.19,2024-04-04,5
8975,1672,2023-01-29,Delivered,3465.57,2023-02-01,3
8976,873,2023-02-15,Delivered,5747.530000000001,2023-02-21,6
8977,773,2023-04-12,Delivered,5184.950000000001,2023-04-16,4
8978,507,2024-03-31,Delivered,4657.92,2024-04-03,3
8979,285,2024-08-28,Delivered,247.44,2024-09-01,4
8980,1000,2023-11-13,Cancelled,4376.16,2023-11-17,4
8981,794,2024-07-27,Delivered,10563.92,2024-08-01,5
8982,1305,2024-01-26,Delivered,1688.16,2024-02-01,6
8983,939,2024-03-23,Delivered,7171.05,2024-03-28,5
8984,367,2024-05-04,Delivered,3999.14,2024-05-07,3
8985,1705,2023-01-07,Delivered,7659.9,2023-01-10,3
8986,768,2024-05-28,Delivered,6804.67,2024-06-02,5
8987,153,2023-10-25,Delivered,10367.23,2023-10-29,4
8988,630,2023-03-10,Delivered,4016.11,2023-03-14,4
8989,741,2023-08-28,Delivered,2877.34,2023-08-31,3
8990,1487,2024-09-10,Delivered,4282.74,2024-09-14,4
8991,857,2023-08-01,Delivered,1905.44,2023-08-07,6
8992,353,2023-03-26,Delivered,2978.6,2023-04-01,6
8993,225,2024-08-13,Cancelled,3602.59,2024-08-17,4
8994,1074,2023-06-13,Delivered,5488.62,2023-06-15,2
8995,49,2023-01-15,Delivered,2633.24,2023-01-19,4
8996,434,2023-05-22,Delivered,5468.89,2023-05-25,3
8997,280,2024-06-07,Delivered,5650.52,2024-06-09,2
8998,860,2024-04-09,Cancelled,3550.68,2024-04-12,3
8999,745,2024-11-13,Delivered,6456.21,2024-11-18,5
9000,952,2024-10-27,Delivered,6972.56,2024-10-30,3
9001,608,2023-11-20,Delivered,7847.88,2023-11-24,4
9002,473,2024-08-13,Delivered,4243.88,2024-08-15,2
9003,318,2024-01-15,Delivered,2836.83,2024-01-20,5
9004,1886,2024-11-14,Cancelled,3565.71,2024-11-16,2
9005,819,2024-01-17,Delivered,12157.26,2024-01-19,2
9006,789,2024-02-15,Cancelled,4021.38,2024-02-20,5
9007,808,2023-02-17,Delivered,10241.7,2023-02-19,2
9008,513,2024-11-18,Delivered,8074.969999999999,2024-11-20,2
9009,1313,2023-05-24,Delivered,4205.58,2023-05-29,5
9010,1804,2023-11-25,Cancelled,1777.29,2023-12-01,6
9011,373,2023-03-05,Delivered,6194.99,2023-03-08,3
9012,1064,2024-05-21,Delivered,1537.17,2024-05-25,4
9013,1027,2024-05-14,Returned,6858.53,2024-05-16,2
9014,613,2023-10-10,Delivered,7321.44,2023-10-15,5
9015,79,2024-12-04,Delivered,895.01,2024-12-06,2
9016,84,2024-02-29,Cancelled,1811.74,2024-03-05,5
9017,550,2024-04-23,Delivered,4479.21,2024-04-27,4
9018,1078,2024-03-18,Delivered,2507.18,2024-03-22,4
9019,127,2024-01-25,Delivered,11669.25,2024-01-30,5
9020,425,2024-03-18,Delivered,4632.87,2024-03-23,5
9021,167,2023-03-31,Delivered,1811.36,2023-04-02,2
9022,92,2024-07-11,Delivered,2404.84,2024-07-16,5
9023,1681,2023-09-02,Delivered,4122.06,2023-09-08,6
9024,81,2023-04-22,Cancelled,3572.73,2023-04-28,6
9025,1042,2023-09-27,Delivered,6553.83,2023-10-03,6
9026,516,2024-05-28,Delivered,3654.15,2024-06-01,4
9027,1021,2023-11-24,Delivered,13220.06,2023-11-29,5
9028,729,2023-06-07,Delivered,2514.96,2023-06-09,2
9029,77,2023-10-11,Delivered,7796.02,2023-10-17,6
9030,1918,2023-09-17,Delivered,3190.13,2023-09-22,5
9031,1072,2023-08-05,Delivered,1921.49,2023-08-11,6
9032,1962,2024-08-08,Cancelled,6928.52,2024-08-13,5
9033,514,2024-04-12,Delivered,3301.17,2024-04-15,3
9034,248,2023-12-03,Delivered,4819.89,2023-12-07,4
9035,869,2024-09-24,Delivered,4893.85,2024-09-28,4
9036,1346,2023-07-28,Delivered,8183.7,2023-07-30,2
9037,1650,2024-08-11,Delivered,11422.85,2024-08-15,4
9038,1101,2024-03-23,Delivered,1183.56,2024-03-25,2
9039,547,2023-05-25,Delivered,8107.24,2023-05-27,2
9040,1852,2023-02-17,Delivered,4692.41,2023-02-20,3
9041,1536,2024-08-20,Returned,5484.42,2024-08-25,5
9042,1877,2024-03-18,Delivered,5903.68,2024-03-23,5
9043,1914,2024-09-09,Delivered,7592.700000000001,2024-09-12,3
9044,1442,2023-06-22,Delivered,1520.23,2023-06-26,4
9045,1814,2024-12-01,Cancelled,1798.96,2024-12-07,6
9046,884,2024-06-21,Cancelled,8427.15,2024-06-23,2
9047,994,2024-08-27,Delivered,8944.76,2024-08-30,3
9048,1157,2024-09-12,Cancelled,4607.78,2024-09-16,4
9049,5,2023-05-15,Delivered,2082.09,2023-05-17,2
9050,1740,2024-05-21,Delivered,8682.79,2024-05-26,5
9051,120,2024-11-26,Delivered,5509.16,2024-11-28,2
9052,1754,2024-11-23,Cancelled,7467.34,2024-11-26,3
9053,385,2024-07-06,Returned,10034.32,2024-07-10,4
9054,207,2023-05-12,Delivered,4510.85,2023-05-17,5
9055,749,2024-10-14,Delivered,4101.41,2024-10-19,5
9056,281,2023-12-27,Delivered,560.55,2024-01-02,6
9057,1693,2023-11-09,Delivered,8304.59,2023-11-11,2
9058,855,2024-12-06,Delivered,3593.96,2024-12-12,6
9059,401,2023-12-11,Delivered,1285.43,2023-12-15,4
9060,1622,2023-08-30,Delivered,5825.02,2023-09-01,2
9061,723,2023-02-07,Delivered,3302.8100000000004,2023-02-11,4
9062,1499,2023-05-15,Delivered,3962.58,2023-05-19,4
9063,1380,2024-07-05,Delivered,7955.370000000001,2024-07-11,6
9064,482,2023-02-24,Delivered,895.66,2023-02-28,4
9065,1935,2024-09-01,Delivered,3045.86,2024-09-03,2
9066,135,2024-11-19,Delivered,7876.460000000001,2024-11-23,4
9067,145,2023-10-17,Delivered,4059.36,2023-10-19,2
9068,355,2023-02-20,Delivered,358.68,2023-02-23,3
9069,1557,2024-09-06,Delivered,3737.18,2024-09-11,5
9070,1929,2023-07-08,Delivered,2870.82,2023-07-14,6
9071,1311,2024-08-01,Delivered,12193.92,2024-08-05,4
9072,287,2023-09-29,Delivered,3397.8,2023-10-02,3
9073,1614,2023-07-27,Delivered,1690.96,2023-08-02,6
9074,25,2024-04-24,Delivered,3547.56,2024-04-28,4
9075,357,2023-08-30,Delivered,2205.09,2023-09-05,6
9076,495,2023-05-13,Delivered,5525.849999999999,2023-05-15,2
9077,1290,2024-10-20,Delivered,6033.030000000001,2024-10-25,5
9078,703,2023-09-21,Delivered,1314.9,2023-09-23,2
9079,131,2024-03-30,Delivered,7273.08,2024-04-01,2
9080,692,2023-11-25,Delivered,4712.62,2023-11-28,3
9081,591,2024-04-24,Cancelled,4859.43,2024-04-26,2
9082,399,2024-02-21,Delivered,4740.57,2024-02-25,4
9083,1400,2023-09-10,Delivered,1648.42,2023-09-12,2
9084,1182,2023-05-11,Delivered,1798.53,2023-05-14,3
9085,53,2023-05-23,Returned,1586.58,2023-05-25,2
9086,1913,2024-10-19,Delivered,5276.219999999999,2024-10-21,2
9087,1701,2023-08-16,Delivered,4991.56,2023-08-18,2
9088,895,2023-06-11,Delivered,7581.49,2023-06-13,2
9089,1106,2024-09-19,Delivered,2207.04,2024-09-23,4
9090,371,2023-10-22,Delivered,1771.68,2023-10-25,3
9091,441,2024-12-22,Cancelled,3798.35,2024-12-25,3
9092,1703,2023-05-15,Delivered,6005.71,2023-05-21,6
9093,89,2023-08-15,Delivered,3524.49,2023-08-21,6
9094,113,2023-06-01,Returned,2720.43,2023-06-05,4
9095,497,2024-08-03,Delivered,7089.9800000000005,2024-08-06,3
9096,947,2024-11-14,Cancelled,4621.57,2024-11-20,6
9097,1643,2023-07-05,Delivered,5847.96,2023-07-10,5
9098,864,2024-11-20,Delivered,4035.73,2024-11-22,2
9099,401,2024-10-31,Delivered,5978.89,2024-11-06,6
9100,182,2023-02-16,Delivered,3277.38,2023-02-18,2
9101,515,2023-07-14,Delivered,1309.52,2023-07-19,5
9102,804,2023-10-01,Delivered,3466.4,2023-10-07,6
9103,329,2024-07-30,Delivered,8001.79,2024-08-03,4
9104,191,2023-09-16,Delivered,5708.360000000001,2023-09-18,2
9105,1891,2024-12-25,Delivered,4381.42,2024-12-30,5
9106,154,2023-06-19,Cancelled,2411.37,2023-06-21,2
9107,816,2024-05-27,Delivered,2500.83,2024-05-31,4
9108,521,2023-02-18,Delivered,7068.89,2023-02-22,4
9109,1808,2024-04-01,Cancelled,2136.58,2024-04-04,3
9110,988,2023-04-19,Delivered,4452.39,2023-04-23,4
9111,386,2024-07-07,Delivered,10715.23,2024-07-13,6
9112,30,2023-02-14,Delivered,7311.88,2023-02-20,6
9113,1364,2024-03-09,Delivered,5319.75,2024-03-14,5
9114,701,2024-06-10,Delivered,4329.31,2024-06-16,6
9115,1961,2024-05-02,Cancelled,7962.31,2024-05-04,2
9116,581,2024-02-17,Delivered,6068.51,2024-02-22,5
9117,982,2023-06-19,Delivered,2068.36,2023-06-22,3
9118,948,2024-10-31,Delivered,6771.89,2024-11-02,2
9119,1646,2024-03-07,Delivered,526.52,2024-03-13,6
9120,1458,2023-10-21,Delivered,6775.77,2023-10-23,2
9121,1616,2024-11-17,Delivered,8598.74,2024-11-23,6
9122,584,2023-03-08,Delivered,5759.91,2023-03-12,4
9123,1505,2023-07-25,Delivered,1887.58,2023-07-27,2
9124,1014,2023-07-28,Delivered,4974.79,2023-07-31,3
9125,140,2024-06-11,Delivered,4571.42,2024-06-13,2
9126,1727,2024-05-26,Delivered,3109.97,2024-06-01,6
9127,736,2024-12-21,Delivered,11062.2,2024-12-27,6
9128,1188,2024-02-23,Delivered,3453.6800000000003,2024-02-28,5
9129,86,2024-10-17,Cancelled,4763.05,2024-10-20,3
9130,469,2024-12-23,Delivered,2225.03,2024-12-27,4
9131,315,2023-07-06,Delivered,6007.55,2023-07-12,6
9132,558,2024-06-12,Delivered,1153.35,2024-06-16,4
9133,9,2024-07-31,Delivered,2183.92,2024-08-06,6
9134,262,2023-11-30,Delivered,8370.369999999999,2023-12-05,5
9135,724,2024-05-06,Cancelled,1434.64,2024-05-12,6
9136,1719,2023-07-22,Delivered,5364.79,2023-07-28,6
9137,497,2024-02-11,Delivered,2788.81,2024-02-15,4
9138,584,2023-05-28,Cancelled,4291.4400000000005,2023-06-03,6
9139,118,2023-07-09,Delivered,3077.97,2023-07-15,6
9140,1117,2023-03-21,Delivered,4075.34,2023-03-26,5
9141,367,2024-08-27,Delivered,6377.879999999999,2024-09-02,6
9142,206,2024-01-06,Delivered,1291.92,2024-01-09,3
9143,195,2024-09-12,Delivered,1863.87,2024-09-18,6
9144,757,2023-02-03,Delivered,8709.369999999999,2023-02-06,3
9145,1367,2023-11-09,Delivered,2139.08,2023-11-11,2
9146,1141,2023-09-24,Delivered,4928.87,2023-09-28,4
9147,1387,2024-10-23,Delivered,2261.23,2024-10-29,6
9148,406,2024-09-09,Delivered,2410.2,2024-09-14,5
9149,1103,2023-08-06,Delivered,5053.38,2023-08-08,2
9150,1540,2024-05-25,Delivered,7952.139999999999,2024-05-30,5
9151,50,2023-02-21,Returned,1830.47,2023-02-25,4
9152,320,2023-11-15,Delivered,1551.2600000000002,2023-11-18,3
9153,804,2024-01-22,Delivered,2764.07,2024-01-24,2
9154,455,2024-03-17,Cancelled,5010.68,2024-03-19,2
9155,1393,2024-08-01,Delivered,7526.130000000001,2024-08-04,3
9156,837,2024-06-01,Delivered,2217.1,2024-06-07,6
9157,730,2023-01-17,Delivered,9098.5,2023-01-23,6
9158,371,2023-12-09,Delivered,8386.57,2023-12-11,2
9159,1170,2024-05-03,Delivered,4114.33,2024-05-07,4
9160,1159,2023-05-30,Delivered,1465.72,2023-06-04,5
9161,293,2023-12-02,Delivered,3536.95,2023-12-04,2
9162,1000,2023-09-08,Delivered,7252.91,2023-09-13,5
9163,1696,2024-02-27,Cancelled,3084.4700000000003,2024-03-04,6
9164,1241,2024-12-29,Delivered,9608.94,2025-01-02,4
9165,1491,2024-11-29,Delivered,7227.07,2024-12-01,2
9166,247,2023-09-17,Delivered,667.42,2023-09-19,2
9167,882,2024-03-02,Delivered,1588.5,2024-03-05,3
9168,103,2023-11-02,Delivered,3753.08,2023-11-04,2
9169,179,2024-07-13,Delivered,10707.87,2024-07-15,2
9170,1052,2024-02-10,Delivered,7868.02,2024-02-13,3
9171,791,2024-06-16,Delivered,906.4,2024-06-20,4
9172,1931,2024-09-22,Returned,1947.48,2024-09-28,6
9173,514,2024-09-10,Cancelled,4721.58,2024-09-14,4
9174,39,2023-09-09,Delivered,6193.59,2023-09-15,6
9175,1332,2024-11-23,Cancelled,4877.7,2024-11-26,3
9176,1066,2024-03-13,Delivered,5428.59,2024-03-15,2
9177,1639,2023-03-30,Delivered,3327.17,2023-04-05,6
9178,97,2024-07-28,Returned,743.02,2024-07-31,3
9179,1344,2023-08-29,Cancelled,4293.09,2023-09-04,6
9180,1116,2023-01-29,Delivered,3983.77,2023-02-02,4
9181,391,2023-10-02,Delivered,6644.71,2023-10-06,4
9182,1648,2023-05-19,Delivered,7716.19,2023-05-21,2
9183,417,2024-05-20,Returned,3666.06,2024-05-23,3
9184,1608,2023-09-11,Delivered,3028.52,2023-09-15,4
9185,1653,2023-01-03,Delivered,2827.5,2023-01-08,5
9186,324,2023-06-13,Cancelled,2312.11,2023-06-15,2
9187,395,2023-08-09,Delivered,7032.9400000000005,2023-08-15,6
9188,370,2023-02-01,Delivered,1922.38,2023-02-06,5
9189,594,2023-04-12,Delivered,5944.25,2023-04-16,4
9190,1901,2023-07-19,Delivered,1350.39,2023-07-24,5
9191,1305,2024-12-03,Delivered,6825.93,2024-12-07,4
9192,5,2024-08-30,Delivered,2428.08,2024-09-04,5
9193,497,2023-02-16,Delivered,3139.92,2023-02-18,2
9194,437,2024-05-10,Delivered,2760.15,2024-05-15,5
9195,375,2024-09-29,Delivered,6833.4400000000005,2024-10-01,2
9196,251,2023-04-11,Delivered,2154.82,2023-04-13,2
9197,1302,2023-11-24,Delivered,7791.450000000001,2023-11-28,4
9198,1412,2023-01-15,Delivered,3146.83,2023-01-19,4
9199,108,2024-11-02,Delivered,11980.26,2024-11-08,6
9200,1534,2023-03-23,Returned,4087.81,2023-03-26,3
9201,702,2023-08-06,Delivered,844.68,2023-08-11,5
9202,302,2023-11-13,Delivered,9800.83,2023-11-16,3
9203,448,2024-06-06,Cancelled,2909.82,2024-06-08,2
9204,764,2023-03-16,Delivered,1904.99,2023-03-22,6
9205,624,2024-03-21,Delivered,9996.46,2024-03-25,4
9206,60,2024-12-07,Delivered,3568.0,2024-12-09,2
9207,495,2023-05-25,Delivered,4894.86,2023-05-28,3
9208,34,2023-09-18,Delivered,1735.56,2023-09-24,6
9209,1346,2024-06-16,Delivered,2281.38,2024-06-20,4
9210,1911,2023-07-26,Delivered,1371.42,2023-07-28,2
9211,1314,2023-04-27,Delivered,5899.790000000001,2023-04-29,2
9212,232,2024-01-25,Delivered,937.36,2024-01-29,4
9213,384,2024-09-06,Cancelled,8890.99,2024-09-10,4
9214,544,2024-12-15,Delivered,1459.27,2024-12-18,3
9215,1400,2023-12-25,Delivered,2146.03,2023-12-27,2
9216,329,2024-01-05,Delivered,5640.13,2024-01-09,4
9217,1811,2023-06-17,Delivered,377.06,2023-06-21,4
9218,448,2024-04-23,Delivered,3641.7,2024-04-27,4
9219,340,2024-06-25,Returned,571.96,2024-06-28,3
9220,343,2024-01-31,Delivered,1199.09,2024-02-04,4
9221,86,2024-02-15,Delivered,6307.16,2024-02-20,5
9222,444,2024-04-24,Delivered,7709.61,2024-04-27,3
9223,843,2023-05-19,Returned,209.38,2023-05-23,4
9224,328,2023-04-09,Delivered,3744.48,2023-04-12,3
9225,1792,2023-09-20,Delivered,915.69,2023-09-26,6
9226,479,2023-01-17,Delivered,5287.2300000000005,2023-01-23,6
9227,588,2023-11-03,Delivered,6212.27,2023-11-07,4
9228,1907,2023-12-13,Delivered,2814.18,2023-12-16,3
9229,580,2024-11-20,Delivered,7784.299999999999,2024-11-23,3
9230,159,2024-09-14,Delivered,3506.9100000000003,2024-09-16,2
9231,125,2024-11-11,Delivered,8458.289999999999,2024-11-16,5
9232,1629,2023-11-24,Delivered,7588.15,2023-11-30,6
9233,656,2023-06-17,Delivered,8031.26,2023-06-23,6
9234,1003,2024-04-02,Delivered,5673.719999999999,2024-04-05,3
9235,1033,2023-09-14,Delivered,3942.37,2023-09-20,6
9236,102,2023-01-08,Delivered,7264.12,2023-01-12,4
9237,49,2024-10-28,Delivered,10436.74,2024-11-03,6
9238,603,2023-02-11,Delivered,7585.26,2023-02-14,3
9239,660,2023-12-02,Delivered,4806.62,2023-12-06,4
9240,510,2023-06-17,Delivered,2252.29,2023-06-21,4
9241,1219,2024-03-29,Delivered,7077.84,2024-04-01,3
9242,1124,2023-07-11,Delivered,8300.51,2023-07-14,3
9243,561,2023-08-30,Delivered,2624.76,2023-09-01,2
9244,185,2023-06-11,Delivered,7483.44,2023-06-17,6
9245,29,2024-03-13,Cancelled,7047.96,2024-03-15,2
9246,1094,2023-02-01,Delivered,8492.95,2023-02-03,2
9247,81,2024-01-08,Delivered,3760.88,2024-01-11,3
9248,822,2023-11-19,Delivered,9256.21,2023-11-23,4
9249,1307,2024-12-31,Delivered,5378.05,2025-01-03,3
9250,973,2023-03-21,Delivered,7012.469999999999,2023-03-23,2
9251,1369,2024-02-07,Delivered,3568.5599999999995,2024-02-12,5
9252,1663,2024-03-26,Delivered,983.01,2024-03-29,3
9253,1139,2024-02-20,Returned,2733.54,2024-02-23,3
9254,184,2023-06-17,Cancelled,5875.25,2023-06-22,5
9255,522,2023-02-27,Delivered,1736.9199999999998,2023-03-02,3
9256,52,2023-11-12,Delivered,4716.79,2023-11-14,2
9257,165,2023-09-10,Delivered,2368.06,2023-09-15,5
9258,247,2024-08-14,Delivered,6824.25,2024-08-17,3
9259,281,2023-12-10,Delivered,2630.52,2023-12-16,6
9260,1424,2024-02-16,Delivered,1277.91,2024-02-19,3
9261,146,2024-08-21,Cancelled,5817.9,2024-08-25,4
9262,579,2024-02-13,Delivered,5441.82,2024-02-17,4
9263,40,2024-08-04,Delivered,1259.86,2024-08-07,3
9264,433,2023-11-10,Delivered,10621.75,2023-11-14,4
9265,990,2024-04-22,Delivered,4986.05,2024-04-28,6
9266,157,2024-11-12,Delivered,7563.16,2024-11-18,6
9267,359,2023-08-24,Delivered,4103.14,2023-08-30,6
9268,333,2024-03-26,Delivered,7866.79,2024-03-29,3
9269,195,2023-06-02,Delivered,8090.14,2023-06-07,5
9270,1303,2024-08-25,Delivered,5532.129999999999,2024-08-27,2
9271,275,2024-06-20,Delivered,3270.1400000000003,2024-06-23,3
9272,483,2024-01-05,Delivered,6269.32,2024-01-11,6
9273,940,2023-06-25,Delivered,5094.33,2023-06-28,3
9274,390,2023-08-09,Delivered,5914.360000000001,2023-08-11,2
9275,968,2024-12-01,Delivered,4628.07,2024-12-03,2
9276,262,2023-01-31,Cancelled,4287.67,2023-02-03,3
9277,1179,2024-05-30,Delivered,5874.68,2024-06-04,5
9278,1463,2024-09-12,Delivered,563.52,2024-09-14,2
9279,787,2023-10-21,Delivered,5304.99,2023-10-24,3
9280,1388,2024-04-10,Delivered,1682.66,2024-04-16,6
9281,654,2024-02-07,Delivered,4840.29,2024-02-10,3
9282,1455,2023-09-03,Delivered,3523.88,2023-09-07,4
9283,1133,2024-03-02,Delivered,2994.92,2024-03-07,5
9284,1616,2023-06-09,Delivered,1334.04,2023-06-12,3
9285,1775,2023-08-20,Delivered,3268.11,2023-08-25,5
9286,1833,2023-01-04,Cancelled,459.92,2023-01-07,3
9287,116,2023-04-17,Delivered,1355.17,2023-04-22,5
9288,277,2023-03-02,Delivered,2696.38,2023-03-04,2
9289,273,2023-04-05,Delivered,4735.34,2023-04-09,4
9290,524,2024-12-06,Returned,4283.76,2024-12-10,4
9291,426,2023-08-05,Delivered,2723.37,2023-08-11,6
9292,1082,2024-07-23,Delivered,4850.37,2024-07-28,5
9293,400,2024-01-09,Delivered,3370.71,2024-01-15,6
9294,546,2024-01-08,Delivered,4219.1,2024-01-11,3
9295,1516,2024-10-30,Cancelled,4580.52,2024-11-04,5
9296,1785,2023-10-25,Cancelled,1714.16,2023-10-31,6
9297,108,2024-04-23,Delivered,5215.04,2024-04-29,6
9298,543,2023-10-28,Returned,2000.87,2023-11-01,4
9299,1314,2023-10-23,Delivered,3603.98,2023-10-29,6
9300,1294,2024-07-21,Delivered,7869.98,2024-07-24,3
9301,1754,2024-10-02,Delivered,8564.56,2024-10-08,6
9302,1036,2023-04-23,Cancelled,1192.54,2023-04-29,6
9303,114,2023-05-06,Returned,7996.280000000001,2023-05-08,2
9304,1541,2024-05-17,Delivered,7631.37,2024-05-20,3
9305,258,2024-11-07,Delivered,2878.42,2024-11-09,2
9306,514,2024-03-28,Delivered,6178.68,2024-03-31,3
9307,419,2023-11-27,Delivered,1355.57,2023-11-30,3
9308,1267,2024-06-24,Cancelled,2387.36,2024-06-29,5
9309,1322,2024-08-06,Delivered,3409.16,2024-08-08,2
9310,1750,2023-01-03,Delivered,4539.35,2023-01-09,6
9311,245,2023-09-25,Delivered,6251.76,2023-10-01,6
9312,155,2024-06-25,Delivered,7144.43,2024-06-30,5
9313,1810,2024-08-05,Delivered,6248.05,2024-08-09,4
9314,481,2023-02-19,Delivered,4592.49,2023-02-22,3
9315,1820,2024-07-25,Delivered,2430.66,2024-07-30,5
9316,403,2023-03-20,Delivered,4685.61,2023-03-22,2
9317,288,2023-09-15,Delivered,4908.16,2023-09-17,2
9318,1946,2023-09-02,Delivered,4030.17,2023-09-05,3
9319,1394,2024-01-29,Cancelled,171.71,2024-02-03,5
9320,1526,2023-02-18,Returned,4233.139999999999,2023-02-23,5
9321,1887,2023-10-03,Delivered,6306.889999999999,2023-10-07,4
9322,431,2024-08-27,Delivered,2992.46,2024-08-29,2
9323,774,2024-09-01,Delivered,6535.34,2024-09-06,5
9324,914,2023-11-13,Delivered,12531.98,2023-11-18,5
9325,302,2023-03-07,Delivered,4592.32,2023-03-11,4
9326,1958,2024-12-17,Delivered,8125.98,2024-12-21,4
9327,19,2024-03-10,Delivered,3471.1400000000003,2024-03-12,2
9328,897,2023-03-27,Delivered,8286.69,2023-03-31,4
9329,111,2023-06-18,Delivered,7003.24,2023-06-20,2
9330,196,2023-03-25,Delivered,610.18,2023-03-27,2
9331,261,2023-02-23,Delivered,7429.98,2023-02-27,4
9332,339,2024-07-25,Cancelled,9305.61,2024-07-29,4
9333,852,2024-06-07,Returned,2481.21,2024-06-11,4
9334,232,2023-06-26,Delivered,1686.34,2023-07-02,6
9335,164,2023-09-28,Delivered,1491.76,2023-10-04,6
9336,605,2023-05-25,Delivered,6070.25,2023-05-28,3
9337,1267,2024-02-09,Delivered,9977.64,2024-02-15,6
9338,1668,2024-10-13,Delivered,5325.33,2024-10-15,2
9339,1793,2023-09-25,Delivered,11205.28,2023-09-28,3
9340,1326,2023-03-11,Delivered,2294.72,2023-03-13,2
9341,553,2023-05-20,Delivered,5214.75,2023-05-24,4
9342,488,2023-08-17,Delivered,4399.67,2023-08-22,5
9343,547,2024-03-09,Delivered,2390.64,2024-03-14,5
9344,1186,2024-01-13,Delivered,4567.71,2024-01-19,6
9345,1727,2023-11-26,Delivered,7494.610000000001,2023-11-30,4
9346,1229,2023-10-07,Delivered,6172.91,2023-10-12,5
9347,964,2024-12-15,Delivered,2694.51,2024-12-20,5
9348,1839,2024-05-16,Delivered,4399.77,2024-05-21,5
9349,350,2024-08-30,Delivered,6205.889999999999,2024-09-04,5
9350,1022,2024-05-04,Delivered,2507.73,2024-05-09,5
9351,1231,2024-10-18,Delivered,3022.21,2024-10-20,2
9352,799,2024-03-30,Delivered,3731.46,2024-04-03,4
9353,1475,2024-10-02,Delivered,2105.91,2024-10-05,3
9354,448,2024-09-11,Delivered,6337.71,2024-09-15,4
9355,212,2023-11-21,Delivered,7319.3,2023-11-24,3
9356,1735,2023-08-24,Delivered,6559.639999999999,2023-08-30,6
9357,699,2024-03-20,Delivered,3157.06,2024-03-24,4
9358,1087,2023-12-31,Delivered,1073.64,2024-01-04,4
9359,1268,2024-10-09,Returned,9655.82,2024-10-11,2
9360,31,2024-09-24,Delivered,3959.4,2024-09-30,6
9361,1386,2024-04-24,Cancelled,3059.8,2024-04-29,5
9362,1858,2024-05-12,Delivered,2854.53,2024-05-16,4
9363,176,2023-03-31,Delivered,8420.01,2023-04-05,5
9364,266,2024-02-03,Delivered,3532.0600000000004,2024-02-07,4
9365,319,2024-11-02,Delivered,7310.139999999999,2024-11-05,3
9366,24,2023-05-14,Cancelled,5339.16,2023-05-16,2
9367,601,2023-03-04,Delivered,8283.17,2023-03-08,4
9368,1243,2024-10-10,Delivered,8256.08,2024-10-16,6
9369,493,2023-12-11,Delivered,3642.24,2023-12-17,6
9370,501,2024-04-26,Delivered,8180.49,2024-04-28,2
9371,1936,2024-08-27,Delivered,4027.99,2024-09-02,6
9372,1481,2024-03-03,Cancelled,1172.59,2024-03-05,2
9373,1585,2023-11-27,Delivered,5291.26,2023-12-03,6
9374,1793,2023-09-16,Delivered,1702.46,2023-09-22,6
9375,1489,2023-12-28,Delivered,2463.03,2023-12-30,2
9376,677,2023-03-19,Delivered,2427.66,2023-03-25,6
9377,1922,2024-07-18,Delivered,4705.700000000001,2024-07-20,2
9378,1625,2024-08-29,Delivered,7036.31,2024-09-03,5
9379,504,2023-11-29,Delivered,8695.07,2023-12-01,2
9380,1745,2024-05-06,Delivered,3147.38,2024-05-10,4
9381,359,2024-09-28,Delivered,3238.89,2024-10-04,6
9382,1736,2024-03-14,Delivered,2756.99,2024-03-16,2
9383,407,2024-05-23,Delivered,9157.04,2024-05-26,3
9384,1947,2024-07-31,Delivered,10199.58,2024-08-03,3
9385,230,2024-11-11,Delivered,6957.85,2024-11-17,6
9386,897,2023-01-01,Delivered,1892.48,2023-01-05,4
9387,184,2023-12-17,Delivered,5100.02,2023-12-23,6
9388,132,2023-10-17,Delivered,4640.12,2023-10-23,6
9389,656,2024-04-26,Cancelled,1027.38,2024-04-29,3
9390,1423,2024-07-10,Delivered,9575.21,2024-07-15,5
9391,414,2024-11-22,Cancelled,7066.77,2024-11-24,2
9392,769,2024-12-23,Delivered,951.08,2024-12-29,6
9393,292,2024-03-03,Delivered,8342.57,2024-03-05,2
9394,445,2023-06-21,Delivered,2571.48,2023-06-23,2
9395,363,2023-05-25,Delivered,3937.36,2023-05-28,3
9396,419,2023-09-27,Cancelled,4165.53,2023-10-03,6
9397,540,2024-09-05,Delivered,1115.22,2024-09-07,2
9398,920,2023-05-28,Delivered,1881.26,2023-06-02,5
9399,1848,2023-12-24,Returned,4010.67,2023-12-26,2
9400,387,2024-11-05,Delivered,5361.780000000001,2024-11-11,6
9401,588,2023-04-15,Delivered,3077.5,2023-04-19,4
9402,986,2023-03-29,Delivered,6124.59,2023-03-31,2
9403,99,2023-09-09,Delivered,8640.45,2023-09-13,4
